Date,close,high,low,open,volume
2021-04-01,20.907894134521484,20.916205950107855,20.371793919076048,20.47984435106541,65039600
2021-04-05,20.40920066833496,20.870496227632188,20.28868169449176,20.86633952629025,53372200
2021-04-06,20.35516929626465,20.783217473550863,20.321923620855518,20.508933913829765,53257800
2021-04-07,20.42582130432129,20.529716628177823,20.288678715878586,20.363483475880635,49888600
2021-04-08,20.159849166870117,20.28452483131667,19.92712464191267,20.280368130332757,63766600
2021-04-09,20.026859283447266,20.33023339687264,19.935432489125656,20.155690037908705,44373400
2021-04-12,19.868942260742188,20.346859798226685,19.798292616312498,20.20140697927854,39196200
2021-04-13,19.88971710205078,19.997767519860115,19.690238310106732,19.835691100487857,44825400
2021-04-14,20.442441940307617,20.712570397816375,20.043484304711647,20.064263050985385,66767800
2021-04-15,20.276208877563477,20.46737586557817,20.193092313330293,20.46737586557817,49686200
2021-04-16,20.1141357421875,20.475691032679208,20.031019164347015,20.425821720101663,57189000
2021-04-19,20.09335708618164,20.305304456634595,19.898034935064935,20.155694921095332,40827800
2021-04-20,19.561410903930664,20.051796945697415,19.361932077921328,20.022706382653354,72574000
2021-04-21,19.810758590698242,19.881408231714527,19.220633941972427,19.312062329646412,56991000
2021-04-22,19.57803726196289,19.914657134151195,19.51154431070077,19.90634690239581,50062800
2021-04-23,19.75673484802246,19.84400653818557,19.478294560189987,19.594658399057604,33897800
2021-04-26,19.88971710205078,20.03932659233795,19.681926495611165,19.681926495611165,35891800
2021-04-27,20.13075828552246,20.201407933288575,19.87309831465342,19.964526711062426,42268800
2021-04-28,20.824779510498047,20.903739387973975,20.263743795852648,20.280367428579222,65874000
2021-04-29,21.057497024536133,21.315158490159728,20.799837144228885,21.12399153332907,66042400
2021-04-30,20.525554656982422,21.04503114287615,20.479840472573144,20.758280693376726,58519000
2021-05-03,21.090749740600586,21.14477575032727,20.695947211644217,20.762440152339845,45740000
2021-05-04,21.10321807861328,21.29022998220012,20.86218174701447,21.132308643024917,53917600
2021-05-05,21.784767150878906,21.851261669079893,21.36503080929288,21.36503080929288,79621200
2021-05-06,21.89697265625,21.89697265625,21.377496161019312,21.780610428619593,58710400
2021-05-07,22.287622451782227,22.32502482697394,21.59360095329522,21.67256240387585,63196200
2021-05-10,22.29593849182129,22.91515377194623,22.279314858515633,22.566065399112055,68998000
2021-05-11,21.722436904907227,22.142173362175775,21.531269868342026,21.830487356130206,113531800
2021-05-12,21.826332092285156,22.470482850015607,21.726591873487276,21.83464390929473,82195600
2021-05-13,21.56035804748535,21.963470825975087,21.269450823665668,21.564513162899605,79698200
2021-05-14,22.229442596435547,22.312557581309473,21.79723769969758,21.79723769969758,57183600
2021-05-17,22.744768142700195,22.753079960321013,22.117240972840918,22.150486658007082,67404200
2021-05-18,22.21697235107422,22.7946300116932,22.175414861872106,22.711515033288975,70435400
2021-05-19,21.66425323486328,21.909446260997516,21.360879081394962,21.69749891391841,87969600
2021-05-20,21.63100814819336,21.730748366033726,21.32347884837644,21.655943598982695,56522600
2021-05-21,21.67672348022461,22.000876430822633,21.66009984549726,21.8471117728873,50539800
2021-05-24,21.892822265625,21.942691576038804,21.581136301234345,21.826329323301,48020400
2021-05-25,21.448148727416992,21.896975656427013,21.414901466215014,21.838794534640222,48558600
2021-05-26,21.639314651489258,21.718274514957727,21.36918621621216,21.46892640956086,39554400
2021-05-27,21.65593910217285,21.921910847429388,21.53542015969203,21.726587153430586,39053600
2021-05-28,21.697498321533203,21.805550342475176,21.581136070041957,21.776459779602362,37125400
2021-06-01,22.532817840576172,22.58268715102153,22.113079853820388,22.125548370419327,72570200
2021-06-02,22.95255470275879,23.060606727095674,22.403987520897626,22.669959295701,67893400
2021-06-03,23.014892578125,23.143721765068154,22.711518422787137,22.856971242018705,58761600
2021-06-04,23.168657302856445,23.264240810908237,22.82788076621377,23.16450218742673,52658800
2021-06-07,23.068918228149414,23.30580103752627,23.0356725471268,23.1645033262171,40070400
2021-06-08,23.268394470214844,23.309951960347302,22.7156706566167,22.98995421331416,57553000
2021-06-09,23.122943878173828,23.434629861259168,23.110476946151817,23.334891234449316,56052200
2021-06-10,23.093852996826172,23.542681567271586,22.848659963412516,23.434629540171674,57353800
2021-06-11,23.014892578125,23.305799801904968,22.985802014278686,23.176969029644987,38091400
2021-06-14,22.915151596069336,23.23930448816553,22.728139702430465,23.0980083744348,37745000
2021-06-15,23.351511001586914,23.413848826242976,23.00242267120979,23.060605380703254,64285000
2021-06-16,23.226839065551758,23.501122665597187,23.02320511227698,23.314110759812376,60786400
2021-06-17,22.43723487854004,23.363980978793432,22.133859137246546,23.168657262285333,106941800
2021-06-18,21.772302627563477,22.246065024887873,21.75567899617605,21.96762633307386,113812200
2021-06-21,22.700124740600586,22.74210694606074,21.952830593084183,21.952830593084183,84366800
2021-06-22,22.85126304626465,22.939426637884235,22.397847543903694,22.645546397633815,48344400
2021-06-23,22.91423988342285,23.32147243200935,22.872256073272606,23.06117921515222,40553000
2021-06-24,23.11155128479004,23.128344803835656,22.796680009516283,23.019190133075394,41756800
2021-06-25,23.233304977416992,23.245899317612743,23.04438186688907,23.174529254479047,38330000
2021-06-28,22.44822883605957,23.1451440332132,22.35586606003921,23.132548090062272,65702800
2021-06-29,22.339067459106445,22.708516877692293,22.309679600965108,22.582568685441117,31911000
2021-06-30,22.61615753173828,22.683330017832105,22.38525221088566,22.40624331250528,47034000
2021-07-01,23.01079750061035,23.203918199717368,22.796684098172147,23.13254653173183,47251600
2021-07-02,22.960416793823242,23.03598604110117,22.71691713155312,22.914237010725312,30471800
2021-07-06,22.213123321533203,22.926832009924393,22.12076054964774,22.88484820383171,68446200
2021-07-07,21.852073669433594,22.385256070395208,21.60857396593036,22.179540996929212,60823800
2021-07-08,21.72612190246582,21.93183854398819,21.390259468721723,21.465828716503946,49379800
2021-07-09,22.187938690185547,22.20473221690072,21.74711902378482,22.003214700875212,51206000
2021-07-12,22.15434455871582,22.288689516766254,21.78069754404316,21.93603360150431,41353000
2021-07-13,21.986417770385742,22.18373767494428,21.8562719622885,22.045193503270767,49786800
2021-07-14,21.331480026245117,22.309679294179908,21.247514032059584,22.05358373259719,66999400
2021-07-15,21.033405303955078,21.356673411852128,20.932647369933274,21.10057779380911,59670800
2021-07-16,20.437252044677734,21.201339806616478,20.399467414624997,21.192943044213795,74253800
2021-07-19,19.715145111083984,19.99643102653868,19.43805837729558,19.740335396526042,114994800
2021-07-20,19.979637145996094,20.189551383041014,19.555611091833512,19.723541520558328,83342000
2021-07-21,20.676549911499023,20.84448192194595,20.32809155035308,20.3742729333019,82042600
2021-07-22,20.445646286010742,20.655560515638122,20.269317500334132,20.655560515638122,47270000
2021-07-23,20.37007713317871,20.521215635480175,20.1643604824865,20.512818874072483,46951800
2021-07-26,20.873870849609375,20.957835257602692,20.382670734952647,20.42045535915701,47266200
2021-07-27,20.68074607849121,20.74372097848693,20.437246441645446,20.710135539602586,46888400
2021-07-28,20.869674682617188,21.041804306294573,20.546406540292605,20.735329688601603,39169200
2021-07-29,21.071186065673828,21.230721300391885,20.945237870483023,21.13835854321014,43794000
2021-07-30,20.735322952270508,21.117366705171662,20.6093747614878,21.02920313177558,49600600
2021-08-02,20.57999038696289,21.25171525250912,20.546403342926375,20.747920802590244,57810800
2021-08-03,20.932649612426758,20.974631822513608,20.319700376654286,20.512821105483642,64302000
2021-08-04,20.36587905883789,20.810897828526535,20.336491193072643,20.554802196984888,64523800
2021-08-05,20.596786499023438,20.84868295489961,20.403664174565193,20.4918293754886,45800000
2021-08-06,20.785703659057617,20.94943808253642,20.67235139886823,20.77310931937397,36214800
2021-08-09,20.4918270111084,20.65555984868801,20.35328285529893,20.50861893178235,42193400
2021-08-10,20.852876663208008,20.90745480573726,20.57578997258627,20.600980254103998,53283000
2021-08-11,21.016613006591797,21.054397631553535,20.668154620664826,20.798302018092695,47686200
2021-08-12,20.995622634887695,21.113175704225817,20.739528594497898,20.99982181674904,36517200
2021-08-13,20.747920989990234,21.008215779069047,20.697542024998835,21.008215779069047,33050800
2021-08-16,20.36587905883789,20.4750353615533,20.185354284073615,20.466638599689148,48258400
2021-08-17,20.155963897705078,20.48343118940067,19.97543913117249,20.168559840686235,51108200
2021-08-18,19.736133575439453,20.311299671390508,19.710944894884577,20.15176442129677,56305800
2021-08-19,19.22394561767578,19.52202344068525,18.951056477359884,19.396075222661946,99256200
2021-08-20,19.26592445373535,19.387675070522768,18.963647502130232,19.04761349996701,61587600
2021-08-23,19.988035202026367,20.042613355617558,19.689957350484388,19.731939560004605,58704400
2021-08-24,20.319698333740234,20.42465544992377,20.122378442829262,20.155963887218377,45382200
2021-08-25,20.475032806396484,20.588386675138825,20.14336796098575,20.277712931009628,39817600
2021-08-26,20.164363861083984,20.47083849698223,20.130778411344366,20.35748620278211,41465400
2021-08-27,20.701740264892578,20.840282812698337,20.37007542395155,20.416256807059586,46202600
2021-08-30,20.458240509033203,20.861275443223395,20.449843747714432,20.78150861297277,31817800
2021-08-31,20.319698333740234,20.542206907563415,20.269317764878817,20.357482959627045,53873200
2021-09-01,20.021621704101562,20.416261541063676,19.94605244176919,20.298708465480694,63459800
2021-09-02,20.52961540222168,20.693348269844318,20.206347247535486,20.206347247535486,61635400
2021-09-03,20.412059783935547,20.638767542332793,20.315499427918613,20.487629036734628,39162800
2021-09-07,20.290313720703125,20.571598068419867,20.214744456820082,20.31550240765164,42472800
2021-09-08,20.03001594543457,20.538008010432037,20.017421603804085,20.403663027978467,43798400
2021-09-09,20.07200050354004,20.386871868217828,19.790714584971557,19.89567170653082,50529600
2021-09-10,20.063600540161133,20.42465323695617,20.000625636666808,20.382669434120512,37513000
2021-09-13,20.638765335083008,20.77730948423731,20.32389401593415,20.32389401593415,68499600
2021-09-14,20.34069061279297,20.8612770423138,20.252527014465525,20.823492414242242,58935800
2021-09-15,21.100576400756836,21.117369922491264,20.596783560871064,20.63036900282154,76695000
2021-09-16,20.861276626586914,21.08378681036014,20.747922744631172,21.079587628703322,60643800
2021-09-17,20.705942153930664,21.08378845661938,20.651363998760363,20.756321127116266,64459000
2021-09-20,20.073644638061523,20.31585401382707,19.746449146717197,20.20537157728206,85660000
2021-09-21,20.120389938354492,20.417840598573314,19.907925412623293,20.311608335707714,51323400
2021-09-22,20.740785598754883,20.982995005210135,20.460332516492194,20.460332516492194,79252200
2021-09-23,21.4674129486084,21.531151325055454,20.75778068647446,20.855515781449128,49734200
2021-09-24,21.628889083862305,21.73936992256273,21.310192299449653,21.352684555647738,55503000
2021-09-27,22.398006439208984,22.48724113713999,22.07506112342158,22.104806022731918,81697400
2021-09-28,22.4744930267334,22.873927297073585,22.423502004064044,22.61047016783526,132975200
2021-09-29,22.4744930267334,22.614720365293348,22.177042422707302,22.453246902369116,69894400
2021-09-30,22.134550094604492,22.53398274253693,22.134550094604492,22.410754573275838,89198800
2021-10-01,22.878171920776367,22.899418041469847,22.296019784704484,22.296019784704484,83312000
2021-10-04,23.252117156982422,23.507073927871453,23.018404892529254,23.12463715056229,114815800
2021-10-05,23.388092041015625,23.817269608464137,23.145882645954757,23.58355898773572,98029600
2021-10-06,23.141630172729492,23.269108533230156,22.733698770737252,23.001404462471353,100174800
2021-10-07,23.320100784301758,23.447579142671003,23.08639019046227,23.201119578311896,77596200
2021-10-08,24.038230895996094,24.09347211411415,23.51131989863646,23.56655949577919,86200400
2021-10-11,23.94899559020996,24.471657997838957,23.92774946716331,24.39941923431,86021400
2021-10-12,23.970243453979492,24.199705489887585,23.80452141281545,23.902254882707695,71038200
2021-10-13,23.94899559020996,24.07222537324594,23.528315221595005,23.79602091071361,57902600
2021-10-14,24.24219512939453,24.344178785811387,23.99998576900163,24.220949007092127,46786600
2021-10-15,24.361177444458008,24.607635392175414,24.348428473714222,24.514150504605723,45354800
2021-10-18,24.378175735473633,24.735116152396515,24.24219858816734,24.599139005090223,65257600
2021-10-19,24.654382705688477,24.739368836540518,24.348433283011378,24.480161866880824,44552600
2021-10-20,24.854097366333008,24.858345943008594,24.369676955567815,24.467412049836337,50212600
