date,open,high,low,close,volume
2024-12-11,24.97632276111401,25.77093613361017,24.956704133153213,25.53549575805664,125400
2024-12-12,25.53549615427873,25.653215408325195,24.799744267589972,25.653215408325195,164100
2024-12-13,25.643405266509617,26.13390652636551,25.574735389508003,26.045616149902344,70400
2024-12-16,25.869036632304105,26.467446882263715,25.47663413717245,26.349727630615234,112200
2024-12-17,26.644027392034324,27.03642801253504,26.084856273931585,26.820608139038086,105900
2024-12-18,26.79117832166522,30.008867263793945,26.653838567496678,30.008867263793945,254700
2024-12-19,29.64589523587082,31.598090010008537,29.2338741060303,31.588281631469727,585700
2024-12-20,31.39207937985929,31.39207937985929,28.87090330404254,29.802854537963867,320700
2024-12-23,30.13338443703213,30.459953051681516,29.302118529285302,29.38128662109375,260400
2024-12-24,29.480246754095287,29.77712662192958,28.787524545793712,28.896381378173828,57300
2024-12-26,29.371390099184115,29.440661942929598,28.579707300982182,28.629188537597656,158700
2024-12-27,29.084404340297564,29.74743780513754,28.55991644927829,29.529726028442383,104100
2024-12-30,29.697959491725587,30.77662594059739,29.697959491725587,29.885984420776367,235300
2024-12-31,29.430765323195367,30.07400629092762,29.0745079741367,29.163572311401367,119400
2025-01-02,29.321908153255794,30.311510211432065,28.807316517516394,30.024526596069336,140100
2025-01-03,29.707854650459463,30.182863191951878,28.76773192717909,28.856796264648438,142400
2025-01-06,28.856796970953233,30.163071435788087,28.559917097133024,30.093799591064453,187900
2025-01-07,29.70785541279129,30.984441136750075,29.351598053771998,30.7667293548584,285400
2025-01-08,30.94485704643828,31.637577359896103,30.341199182375707,30.43026351928711,185100
2025-01-10,31.716745511364564,32.73603820800781,31.67716052265307,32.73603820800781,339200
2025-01-13,32.904268915419934,32.99333325295921,31.3802808175401,31.489137649536133,404000
2025-01-14,30.99433808674803,31.350595453842317,30.390680189730762,30.67766571044922,270700
2025-01-15,28.203659796450864,30.31151143494164,28.015634869303323,30.11359214782715,269900
2025-01-16,30.27192802926427,30.27192802926427,28.124491422353664,28.361995697021484,167000
2025-01-17,27.72865063832545,28.34220286878604,27.72865063832545,28.243244171142578,319300
2025-01-21,27.886987308762574,27.886987308762574,26.699464041048078,26.768735885620117,294900
2025-01-22,26.84790338820006,28.233347799288918,26.84790338820006,28.203659057617188,279700
2025-01-23,28.01563414517512,28.757835699582035,27.481250007510546,27.550521850585938,223500
2025-01-24,27.73854807335434,27.886988013691877,26.76873656228218,27.33281135559082,159100
2025-01-27,27.837505310172773,27.837505310172773,26.432270299735567,26.51144027709961,279600
2025-01-28,26.828112566605743,27.75833714801627,26.78852757802684,27.47135353088379,164100
2025-01-29,27.580210294966353,28.7677316367068,27.26353604965276,28.43126678466797,141100
2025-01-30,27.33281053701601,28.0948027112659,26.709360163746965,27.38228988647461,229100
2025-01-31,27.392186484480465,27.788026947764475,26.75884174322605,27.50104331970215,182300
2025-02-03,28.470852487738625,29.025029127793406,27.42187291681113,27.68906593322754,187400
2025-02-04,28.005739294565483,28.579708449762776,27.501043873414357,27.698963165283203,204200
2025-02-05,27.016135371226436,27.540625140362405,26.244246975630105,26.412479400634766,106000
2025-02-06,25.97705436202715,26.748944656861774,25.97705436202715,26.224454879760742,333400
2025-02-07,26.36299964129631,26.86769694456642,25.996847917120657,26.60050392150879,177200
2025-02-10,26.244247830828762,27.154681827430423,26.244247830828762,26.38279151916504,125800
2025-02-11,26.739048821582813,26.946864353672808,25.986951009584203,26.03643035888672,114200
