date,open,high,low,close,volume
2024-12-13,239.3519378520738,239.9946333286232,236.45482934692114,237.245849609375,10392700
2024-12-16,237.90832607974627,237.96764995945912,234.85302557488242,236.889892578125,9032000
2024-12-17,235.97031559155997,236.33617131091611,233.97300799785273,235.68357849121094,8083600
2024-12-18,236.31639788977375,236.38561913950295,226.9527302057222,227.78329467773438,11322400
2024-12-19,229.6619682505312,233.70604020050013,229.6619682505312,230.34422302246094,11790800
2024-12-20,229.3158985948264,236.52405172280695,228.98960216923263,234.93212890625,32348400
2024-12-23,233.41929950082053,235.9406548018052,232.24265898038448,235.71324157714844,8611500
2024-12-24,236.7415514108146,239.76720485392838,236.38560815716602,239.58921813964844,3729100
2024-12-26,238.71910613413755,240.52855986642453,238.0862929507795,240.409912109375,4451800
2024-12-27,239.99463507356182,240.65711021053983,237.34471943819312,238.4620361328125,5730200
2024-12-30,236.08898513480727,238.13573437976999,234.44762075530065,236.6328125,5723800
2024-12-31,237.3546113199757,238.72900315780404,236.34606012415472,237.0184326171875,4871000
2025-01-02,238.214828493969,240.54832984260477,236.76133317877247,237.30516052246094,9220900
2025-01-03,241.15149108865305,242.130380347991,237.5622455585369,240.54833984375,9491100
2025-01-06,242.20810827543232,244.1859313037164,239.10721322157204,239.3755645751953,9917800
2025-01-07,240.65765741491037,243.75855242581702,239.42524303513548,241.6813507080078,8753400
2025-01-08,241.263923009297,242.75474024725352,239.0276971523622,241.6416015625,8675300
2025-01-10,241.60183919357027,242.31743268472198,237.27847828035397,238.40155029296875,10256800
2025-01-13,238.20278092058467,243.0429627908495,237.53688436167548,242.71499633789062,10005300
2025-01-14,241.17448076951155,246.20350189154246,240.70735681561123,245.9550323486328,12407400
2025-01-15,248.8670859721294,252.11707181174643,242.1882235029198,250.80516052246094,18448500
2025-01-16,252.4450580685519,255.46645623253497,250.78528332550556,252.71340942382812,15292300
2025-01-17,252.58421335556525,259.0245400547025,250.5964568909223,257.573486328125,17678100
2025-01-21,258.4778984477774,262.6323018466134,257.9113806213668,261.4197692871094,13712100
2025-01-22,261.2905567755741,261.7676292015455,258.6567857723807,261.2309265136719,9021900
2025-01-23,263.069633644008,265.22633243853437,262.19501594031266,264.3219299316406,10749700
2025-01-24,262.07573514391106,265.46486331834507,261.39990527266883,263.21868896484375,7666300
2025-01-27,262.55282602844756,264.34179471466797,260.6545149646572,264.2225341796875,7522300
2025-01-28,264.22252729273976,265.69344762683505,263.2087521103164,265.504638671875,7375400
2025-01-29,265.574176662941,269.0229351176284,263.98396552868303,264.9480285644531,7684900
2025-01-30,266.98549686081526,268.048953778913,264.9877920392538,266.58795166015625,8753500
2025-01-31,267.58184326396173,269.1621059891946,265.3257202998397,265.66363525390625,7196300
2025-02-03,260.2271114687441,266.528325843888,260.0979327827093,265.1766357421875,8381400
2025-02-04,268.18807554792284,268.18807554792284,265.19649261959887,266.2997131347656,5626000
2025-02-05,267.263791148507,268.9832113583836,266.687324805673,268.77447509765625,5704400
2025-02-06,270.7821247588098,275.2843917423059,269.5298285346734,275.2048645019531,7264400
2025-02-07,275.57260498963785,276.8447679065448,273.0282791558239,274.1116027832031,6857900
2025-02-10,274.45943999883946,274.48925512955987,267.93960188144194,269.3807373046875,8627400
2025-02-11,268.6055247259195,274.5290301440595,268.0091917560016,273.3065490722656,7196400
2025-02-12,272.40212481040146,274.75764163174756,271.5772192466031,273.7637634277344,6683900
2025-02-13,273.81343060553405,275.27443270076105,272.13377410385283,274.62841796875,8398700
2025-02-14,275.67198279153683,277.52061195725855,274.7576318615815,274.8967590332031,5688600
2025-02-18,275.0657322632962,278.2560726990323,274.3302417919727,278.2362060546875,7919800
2025-02-19,276.67582761557003,278.53437506010624,275.52292522451535,277.5404968261719,7007200
2025-02-20,276.9739646751005,277.033594939602,264.11317856451853,265.16668701171875,13846700
2025-02-21,266.67741567813727,267.55203337911627,261.2309520234313,262.62237548828125,12835600
2025-02-24,263.86470056458387,265.3654662782158,257.02681403378256,259.7401123046875,10372800
2025-02-25,260.6246825385414,261.3899578077281,251.7990395664852,255.82423400878906,9608400
2025-02-26,255.58572318246124,259.3127664562417,255.35712027593058,257.20574951171875,5943600
2025-02-27,258.58722909196575,262.0260695858289,256.28142433244926,257.4641418457031,8204400
2025-02-28,259.1338608307014,263.18887033501215,256.3112505258936,263.02984619140625,10467100
2025-03-03,262.3838493601168,264.689654103572,256.2416892567501,259.0245361328125,9058300
2025-03-04,253.7172236712603,255.6552982781972,244.44433831893184,248.718017578125,13465600
2025-03-05,249.71188866719606,251.50087239520067,246.3128271666759,249.99017333984375,7861400
2025-03-06,246.59111193964247,247.83345964495982,242.3571964194568,245.0307159423828,9983200
2025-03-07,243.72873623663241,245.20962015035235,237.95430656993176,240.7967987060547,20498700
2025-03-10,234.76398042623,236.05600997666537,227.29994530703334,230.79840087890625,18887200
2025-03-11,230.33126628704596,231.8916622959661,225.30224516480106,227.73724365234375,18143000
2025-03-12,232.5675001576764,232.88554846291444,225.86875559103464,226.5048370361328,16054000
2025-03-13,227.8962718495833,228.0950444543765,222.85730215022951,223.81143188476562,16467900
2025-03-14,226.723483097205,231.71275575272347,226.18679555862144,231.0170440673828,11962100
2025-03-17,229.76474461934126,234.22726299532854,229.0491662998078,232.49790954589844,9586000
2025-03-18,232.8855404304428,234.7242059485323,232.09043486014966,233.53155517578125,10344900
2025-03-19,234.296845138488,240.84649863583104,233.4520426282584,237.64620971679688,10120600
2025-03-20,235.11181550179046,240.27997890947805,234.7540187569687,237.54681396484375,8328500
2025-03-21,236.35416546025266,240.81668390835642,235.05218748247606,240.15078735351562,19326900
2025-03-24,243.97721999749032,247.16757574074137,242.91377819332533,246.5414276123047,9422700
2025-03-25,247.78377051306535,250.27841448980763,246.10411393607825,249.59263610839844,9287700
2025-03-26,251.05363639121194,253.11095635467274,248.25089262126588,249.4932403564453,12779300
2025-03-27,248.002415543592,249.10562090554743,245.6667958062251,246.60104370117188,8022500
2025-03-28,245.42828522619592,247.98254431515417,239.6339734981848,241.3633270263672,11978400
2025-03-31,237.94438261538116,244.35489394842733,235.90692927989483,243.79832458496094,13603000
2025-04-01,241.13472365949687,244.18593700817635,239.40538530000353,242.16836547851562,8054700
2025-04-02,240.12097266714437,245.73637827854148,239.98183032953702,244.3151397705078,7758800
2025-04-03,232.8358507344424,233.70051991765362,225.90851845013046,227.29000854492188,17188500
2025-04-04,215.30999755859375,217.6999969482422,208.92999267578125,210.27999877929688,27170700
2025-04-07,205.77000427246094,222.0500030517578,202.16000366210938,214.44000244140625,22914400
2025-04-08,223.52000427246094,227.83999633789062,213.25,216.8699951171875,19485700
2025-04-09,212.5,237.47999572753906,211.0,234.33999633789062,24022400
2025-04-10,230.0,230.35000610351562,220.10000610351562,227.11000061035156,18896400
2025-04-11,226.30999755859375,238.5800018310547,225.0,236.1999969482422,20284500
2025-04-14,237.10000610351562,239.77999877929688,233.6300048828125,234.72000122070312,13017800
2025-04-15,236.10000610351562,238.64999389648438,232.82000732421875,233.1300048828125,10912900
2025-04-16,232.0,233.5800018310547,227.92999267578125,229.61000061035156,9322300
2025-04-17,230.8000030517578,234.33999633789062,230.5500030517578,231.9600067138672,9553800
2025-04-21,230.6300048828125,231.80999755859375,226.33999633789062,228.99000549316406,8716200
2025-04-22,231.97999572753906,235.99000549316406,231.3699951171875,235.58999633789062,10701400
2025-04-23,240.22000122070312,246.7899932861328,240.0,240.8800048828125,14126800
2025-04-24,239.74000549316406,245.47000122070312,237.5800018310547,244.63999938964844,9055200
2025-04-25,244.64999389648438,245.6199951171875,241.75,243.5500030517578,8588600
2025-04-28,244.55999755859375,246.83999633789062,240.83999633789062,243.22000122070312,7394300
2025-04-29,242.19000244140625,245.25,241.69000244140625,244.6199951171875,7216800
2025-04-30,241.2100067138672,245.22000122070312,238.42999267578125,244.6199951171875,12991700
2025-05-01,242.83999633789062,248.4499969482422,242.1699981689453,246.88999938964844,8689600
2025-05-02,251.25999450683594,253.6199951171875,249.4600067138672,252.50999450683594,7165000
2025-05-05,251.17999267578125,255.16000366210938,250.58999633789062,252.55999755859375,5450700
2025-05-06,250.0,252.64999389648438,249.0,249.25,6369900
2025-05-07,249.85000610351562,252.4499969482422,248.8300018310547,249.38999938964844,8724100
2025-05-08,251.57000732421875,255.8800048828125,251.5500030517578,253.47000122070312,8320100
2025-05-09,254.5,255.50999450683594,252.33999633789062,253.0800018310547,5087600
2025-05-12,262.8999938964844,263.6000061035156,258.70001220703125,260.04998779296875,9603900
2025-05-13,261.0299987792969,263.6700134277344,260.3900146484375,263.010009765625,8589000
2025-05-14,263.0,266.6400146484375,262.2900085449219,265.6400146484375,8643100
2025-05-15,266.9700012207031,269.5199890136719,264.760009765625,267.489990234375,9214600
2025-05-16,267.5,268.4599914550781,264.7099914550781,267.55999755859375,8932900
2025-05-19,265.54998779296875,268.32000732421875,261.92999267578125,264.8800048828125,12145000
2025-05-20,262.5199890136719,266.6600036621094,262.29998779296875,265.67999267578125,8436300
2025-05-21,264.3500061035156,265.6499938964844,260.7300109863281,261.0400085449219,7464000
2025-05-22,259.44000244140625,262.29998779296875,258.8699951171875,260.6700134277344,6514100
2025-05-23,256.80999755859375,261.989990234375,256.0,260.7099914550781,6671800
2025-05-27,262.0400085449219,265.29998779296875,261.989990234375,265.2900085449219,7506600
2025-05-28,266.239990234375,266.7200012207031,262.8999938964844,263.489990234375,5535400
2025-05-29,264.79998779296875,265.4100036621094,262.5299987792969,264.3699951171875,5081200
2025-05-30,263.45001220703125,265.3299865722656,262.7300109863281,264.0,10977700
2025-06-02,263.0199890136719,265.0299987792969,261.8999938964844,264.6600036621094,6011200
2025-06-03,263.7300109863281,266.5799865722656,262.8800048828125,266.2699890136719,6998400
2025-06-04,265.9200134277344,267.1199951171875,264.17999267578125,264.2200012207031,5915700
2025-06-05,264.739990234375,264.739990234375,260.30999755859375,261.95001220703125,8173800
2025-06-06,264.3299865722656,266.6499938964844,264.260009765625,265.7300109863281,7738100
2025-06-09,266.0,267.8999938964844,263.3500061035156,266.739990234375,8285000
2025-06-10,265.8800048828125,268.8999938964844,265.8500061035156,268.6000061035156,7538100
2025-06-11,268.67999267578125,269.6199951171875,265.7900085449219,268.1499938964844,7434100
2025-06-12,266.8599853515625,268.2900085449219,265.1600036621094,268.239990234375,6607860
