date,open,high,low,close,volume
2024-12-11,140.35161361073304,141.13058211873275,139.2431008441602,139.91221618652344,1033800
2024-12-12,139.07333883581097,139.552706444455,137.39559792056815,137.4854736328125,1492400
2024-12-13,136.99610789464987,137.46547909584422,135.65790777301865,136.4268798828125,1400300
2024-12-16,136.73646529646376,138.35428890940616,136.05738410922123,137.06602478027344,1510000
2024-12-17,136.5884605900216,138.5467094560248,136.34866848092574,137.53761291503906,2653300
2024-12-18,137.48765203183294,137.83734694612505,131.55293082617905,132.20236206054688,2210700
2024-12-19,131.01342256678066,131.92260193668628,129.4947696678564,131.09335327148438,2418800
2024-12-20,130.61376247154504,133.9008458392473,130.39395685597495,132.6119842529297,1998600
2024-12-23,132.25230790557532,133.63108585681223,131.8526696347469,133.4912109375,1624000
2024-12-24,133.46123594482188,133.9008471803651,132.38219434264008,133.83090209960938,462800
2024-12-26,133.24142961746185,134.69013736671593,132.78183189768998,134.55026245117188,879900
2024-12-27,133.62109650994807,134.78005356112305,132.62198561551358,133.4012908935547,838900
2024-12-30,132.20236398306986,132.53205717020288,130.8635437666251,131.5529327392578,1035200
2024-12-31,131.94259246884621,132.9417034404355,131.25320345921384,132.09246826171875,1334500
2025-01-02,132.82181170839587,133.94081109035366,132.24232552981826,132.79183959960938,1077000
2025-01-03,133.0516067143125,134.63020388427478,132.7718568609241,134.03073120117188,840900
2025-01-06,134.03073359131923,135.3995260182615,133.69103951260757,134.1706085205078,1145500
2025-01-07,134.3304661460432,136.94814724013713,134.3304661460432,135.3495635986328,1549600
2025-01-08,135.20968425015445,135.28961495413716,134.04072628920028,134.7101287841797,1339900
2025-01-10,133.4212616351549,133.69102584430408,131.64284546934036,132.6119842529297,2770600
2025-01-13,131.37309900671065,133.94080611716254,130.69369566058865,133.90084838867188,1446900
2025-01-14,134.24054625674583,134.4703375038529,131.10333852083144,131.45303344726562,2304900
2025-01-15,132.8817515882373,134.50030639076562,132.38219613113867,133.30137634277344,2360700
2025-01-16,133.17149006837298,133.39129569410366,131.9425878846773,132.841796875,1113500
2025-01-17,133.8109194861143,134.0207394892323,132.49210098653367,132.5320587158203,1236500
2025-01-21,133.5011978190044,136.29871147688698,133.4112814940024,135.97900390625,1283900
2025-01-22,135.97900496966204,136.8881843382751,135.61932442161824,136.1688232421875,1988200
2025-01-23,135.899077278188,138.32690959739554,134.52029927257973,138.12709045410156,2047100
2025-01-24,137.86732171517406,138.53672420397342,136.8582099262787,137.1779327392578,1144600
2025-01-27,137.13796498353014,139.44592410883791,136.8582151341395,138.24697875976562,1483700
2025-01-28,138.42682306491744,139.0462669660191,137.36776791327023,138.03717041015625,1389700
2025-01-29,137.7174470125543,138.7865030259839,136.41859975375323,137.36776733398438,1014600
2025-01-30,138.15706443833733,139.5558137056018,137.58757910995953,138.7465362548828,770500
2025-01-31,138.91637969930082,140.8146996503306,138.29693578913256,138.53672790527344,1279300
2025-02-03,136.4286002544448,138.76651616688855,136.34866955078567,137.72744750976562,1031800
2025-02-04,137.427710200768,139.55580609525364,136.76829333420724,138.68658447265625,1475500
2025-02-05,139.46589125308603,142.49319615556274,139.36598930708138,142.20346069335938,1616300
2025-02-06,142.60309693697306,142.67304201888086,140.34511175248133,140.43502807617188,2120100
2025-02-07,140.20524629979215,140.54494037570595,137.50764969038903,137.547607421875,2195000
2025-02-10,137.94725230875565,138.1170993360572,135.7192239762885,136.02894592285156,1295800
2025-02-11,134.63019231029355,134.84999792552,133.7709563358327,134.1206512451172,1331100
2025-02-12,133.191480256169,135.61932782774664,132.92171602705514,135.3495635986328,1792400
2025-02-13,135.70923619648812,137.0580267725051,134.83001372070396,136.91815185546875,1176600
2025-02-14,137.167936476664,138.44681252627882,136.21878411726428,136.42860412597656,1190800
2025-02-18,136.81825111843392,138.28694538287738,136.44858495841166,136.98809814453125,1034200
