date,open,high,low,close,volume
2024-12-11,4.78000020980835,4.800000190734863,4.570000171661377,4.670000076293945,55104400
2024-12-12,4.599999904632568,4.650000095367432,4.489999771118164,4.590000152587891,47028900
2024-12-13,4.53000020980835,4.550000190734863,4.449999809265137,4.510000228881836,31903300
2024-12-16,4.46999979019165,4.570000171661377,4.400000095367432,4.420000076293945,36537700
2024-12-17,4.400000095367432,4.619999885559082,4.389999866485596,4.539999961853027,39286600
2024-12-18,4.550000190734863,4.570000171661377,4.28000020980835,4.320000171661377,45533900
2024-12-19,4.400000095367432,4.510000228881836,4.369999885559082,4.400000095367432,27936400
2024-12-20,4.480000019073486,4.610000133514404,4.420000076293945,4.539999961853027,36765600
2024-12-23,4.5,4.550000190734863,4.46999979019165,4.480000019073486,32756000
2024-12-24,4.510000228881836,4.679999828338623,4.510000228881836,4.619999885559082,24244400
2024-12-26,4.630000114440918,4.829999923706055,4.610000133514404,4.690000057220459,33687400
2024-12-27,4.639999866485596,4.650000095367432,4.480000019073486,4.480000019073486,41203600
2024-12-30,4.429999828338623,4.46999979019165,4.329999923706055,4.380000114440918,36562600
2024-12-31,4.429999828338623,4.559999942779541,4.349999904632568,4.360000133514404,39899700
2025-01-02,4.420000076293945,4.730000019073486,4.360000133514404,4.550000190734863,63007700
2025-01-03,4.519999980926514,4.659999847412109,4.460000038146973,4.630000114440918,35597900
2025-01-06,4.760000228881836,4.909999847412109,4.670000076293945,4.710000038146973,53340700
2025-01-07,4.630000114440918,4.679999828338623,4.449999809265137,4.510000228881836,61962000
2025-01-08,4.400000095367432,4.409999847412109,4.260000228881836,4.320000171661377,49570100
2025-01-10,4.25,4.269999980926514,4.159999847412109,4.170000076293945,41829000
2025-01-13,4.119999885559082,4.119999885559082,4.010000228881836,4.059999942779541,36105400
2025-01-14,4.139999866485596,4.199999809265137,4.019999980926514,4.079999923706055,32476600
2025-01-15,4.110000133514404,4.139999866485596,4.019999980926514,4.099999904632568,32661000
2025-01-16,4.099999904632568,4.199999809265137,4.079999923706055,4.159999847412109,28870100
2025-01-17,4.210000038146973,4.420000076293945,4.190000057220459,4.360000133514404,50447600
2025-01-21,4.349999904632568,4.380000114440918,4.170000076293945,4.179999828338623,38457500
2025-01-22,4.170000076293945,4.360000133514404,4.130000114440918,4.28000020980835,39859000
2025-01-23,4.21999979019165,4.21999979019165,4.090000152587891,4.130000114440918,33088000
2025-01-24,4.190000057220459,4.349999904632568,4.139999866485596,4.289999961853027,40544500
2025-01-27,4.320000171661377,4.420000076293945,4.25,4.269999980926514,51189500
2025-01-28,4.269999980926514,4.329999923706055,4.170000076293945,4.320000171661377,37121700
2025-01-29,4.320000171661377,4.349999904632568,4.21999979019165,4.21999979019165,24440700
2025-01-30,4.269999980926514,4.46999979019165,4.269999980926514,4.440000057220459,49084900
2025-01-31,4.429999828338623,4.5,4.300000190734863,4.320000171661377,37501700
2025-02-03,4.170000076293945,4.389999866485596,4.110000133514404,4.28000020980835,63162700
2025-02-04,4.369999885559082,4.5,4.360000133514404,4.389999866485596,44232100
2025-02-05,4.260000228881836,4.289999961853027,4.179999828338623,4.199999809265137,35838100
2025-02-06,4.239999771118164,4.300000190734863,4.159999847412109,4.199999809265137,31997700
2025-02-07,4.28000020980835,4.329999923706055,4.190000057220459,4.239999771118164,37198200
2025-02-10,4.320000171661377,4.349999904632568,4.239999771118164,4.329999923706055,28705400
2025-02-11,4.210000038146973,4.210000038146973,4.03000020980835,4.039999961853027,69228700
2025-02-12,4.079999923706055,4.21999979019165,4.050000190734863,4.210000038146973,73192500
2025-02-13,4.170000076293945,4.289999961853027,4.159999847412109,4.260000228881836,51756300
2025-02-14,4.349999904632568,4.550000190734863,4.320000171661377,4.440000057220459,54299000
2025-02-18,4.489999771118164,4.5,4.349999904632568,4.360000133514404,43222800
2025-02-19,4.400000095367432,4.519999980926514,4.369999885559082,4.389999866485596,74651800
2025-02-20,4.449999809265137,4.519999980926514,4.300000190734863,4.369999885559082,39236400
2025-02-21,4.46999979019165,4.690000057220459,4.420000076293945,4.440000057220459,101148600
2025-02-24,4.440000057220459,4.460000038146973,4.349999904632568,4.360000133514404,37454200
2025-02-25,4.460000038146973,4.5,4.25,4.269999980926514,49948700
2025-02-26,4.380000114440918,4.760000228881836,4.369999885559082,4.71999979019165,121284300
2025-02-27,4.670000076293945,5.130000114440918,4.639999866485596,4.789999961853027,134805400
