date,open,high,low,close,volume
2024-12-11,78.65821797607579,78.79633539792243,78.42143880133726,78.73713684082031,11858900
2024-12-12,78.322781769834,78.63847979800904,77.98735590788819,78.04654693603516,8623800
2024-12-13,78.14520395990233,78.14520395990233,77.6223297876342,77.82950592041016,10116600
2024-12-16,77.52367469781217,77.83937273378687,77.44474830710978,77.572998046875,25547700
2024-12-17,77.43000030517578,77.70999908447266,77.37000274658203,77.44999694824219,13934900
2024-12-18,77.37999725341797,77.54000091552734,75.41000366210938,75.55000305175781,16470400
2024-12-19,75.80000305175781,75.87000274658203,75.26000213623047,75.30999755859375,17486600
2024-12-20,74.37999725341797,75.7300033569336,74.37000274658203,75.0999984741211,20878200
2024-12-23,75.23999786376953,75.63999938964844,74.94000244140625,75.58999633789062,10491200
2024-12-24,75.62000274658203,75.91999816894531,75.43000030517578,75.86000061035156,5585200
2024-12-26,75.98999786376953,76.3499984741211,75.93000030517578,76.22000122070312,10784900
2024-12-27,76.08000183105469,76.27999877929688,75.83000183105469,76.11000061035156,15819700
2024-12-30,75.63999938964844,75.87999725341797,75.27999877929688,75.61000061035156,16427600
2024-12-31,75.86000061035156,75.9800033569336,75.44000244140625,75.61000061035156,21393500
2025-01-02,75.69999694824219,75.87000274658203,75.13999938964844,75.3499984741211,12756600
2025-01-03,75.52999877929688,75.73999786376953,75.23999786376953,75.68000030517578,12548800
2025-01-06,76.33000183105469,76.88999938964844,76.25,76.4000015258789,16201800
2025-01-07,77.05999755859375,77.05999755859375,76.2300033569336,76.33999633789062,9393200
2025-01-08,75.9000015258789,76.33000183105469,75.68000030517578,76.22000122070312,7894800
2025-01-10,75.6500015258789,75.66999816894531,74.9000015258789,75.05999755859375,12021900
2025-01-13,74.25,74.88999938964844,74.23999786376953,74.8499984741211,12019700
2025-01-14,75.0199966430664,75.26000213623047,74.76000213623047,75.12000274658203,9963200
2025-01-15,76.19999694824219,76.26000213623047,75.76000213623047,76.08000183105469,12144700
2025-01-16,76.25,76.69000244140625,76.08999633789062,76.47000122070312,17925700
2025-01-17,76.86000061035156,77.19000244140625,76.68000030517578,76.77999877929688,10667100
2025-01-21,77.80000305175781,78.3499984741211,77.68000030517578,78.33000183105469,13169100
2025-01-22,78.48999786376953,78.5,78.12000274658203,78.1500015258789,8666700
2025-01-23,78.33999633789062,78.79000091552734,78.19000244140625,78.79000091552734,10977200
2025-01-24,79.1500015258789,79.45999908447266,79.08000183105469,79.2300033569336,7578400
2025-01-27,78.83999633789062,79.2699966430664,78.81999969482422,79.2300033569336,13559100
2025-01-28,79.11000061035156,79.18000030517578,78.66000366210938,79.12999725341797,9458300
2025-01-29,79.13999938964844,79.36000061035156,78.8499984741211,79.12000274658203,7875400
2025-01-30,79.87999725341797,80.31999969482422,79.63999938964844,79.98999786376953,13792100
2025-01-31,79.86000061035156,80.16999816894531,79.16999816894531,79.23999786376953,14935700
2025-02-03,77.91000366210938,78.80000305175781,77.6500015258789,78.30999755859375,14997600
2025-02-04,78.79000091552734,79.30000305175781,78.70999908447266,79.22000122070312,10608300
2025-02-05,79.70999908447266,80.08000183105469,79.55000305175781,79.98999786376953,7857000
2025-02-06,80.25,80.54000091552734,80.19000244140625,80.37000274658203,7806500
2025-02-07,80.41999816894531,80.4800033569336,79.4800033569336,79.61000061035156,13110800
2025-02-10,79.9800033569336,80.18000030517578,79.91999816894531,80.1500015258789,7287300
2025-02-11,80.05999755859375,80.61000061035156,80.02999877929688,80.52999877929688,7583700
2025-02-12,80.01000213623047,80.98999786376953,79.88999938964844,80.83000183105469,17271400
2025-02-13,81.19999694824219,81.8499984741211,81.12000274658203,81.80999755859375,17212300
2025-02-14,82.2699966430664,82.3499984741211,81.91000366210938,81.93000030517578,8051800
2025-02-18,82.47000122070312,82.62999725341797,82.31999969482422,82.5199966430664,9485900
2025-02-19,81.6500015258789,81.80000305175781,81.37999725341797,81.66999816894531,11042200
2025-02-20,81.91000366210938,82.0999984741211,81.58000183105469,82.05000305175781,9177400
2025-02-21,82.12000274658203,82.13999938964844,81.37999725341797,81.54000091552734,11630000
2025-02-24,81.87000274658203,81.98999786376953,81.33999633789062,81.48999786376953,11135700
2025-02-25,82.51000213623047,82.51000213623047,81.87999725341797,82.2300033569336,10091400
2025-02-26,82.47000122070312,82.98999786376953,82.16999816894531,82.33999633789062,11254600
2025-02-27,82.11000061035156,82.11000061035156,81.36000061035156,81.41000366210938,19003200
2025-02-28,81.33000183105469,81.6500015258789,80.80999755859375,81.58000183105469,20717700
2025-03-03,83.16999816894531,83.38999938964844,82.02999877929688,82.4800033569336,16234700
2025-03-04,81.88999938964844,83.33000183105469,81.20999908447266,82.45999908447266,18408500
2025-03-05,83.58000183105469,84.56999969482422,83.58000183105469,84.43000030517578,17092500
2025-03-06,83.80999755859375,84.48999786376953,83.5,83.55999755859375,18421000
2025-03-07,83.70999908447266,84.54000091552734,83.54000091552734,84.43000030517578,13184300
2025-03-10,83.04000091552734,83.33999633789062,81.87999725341797,82.44000244140625,19368400
2025-03-11,82.52999877929688,82.6500015258789,81.61000061035156,82.16000366210938,18088800
2025-03-12,82.70999908447266,82.93000030517578,82.18000030517578,82.75,15886300
2025-03-13,82.2699966430664,82.5,81.94000244140625,82.19999694824219,18561400
2025-03-14,83.0,83.7300033569336,82.8499984741211,83.70999908447266,13971300
2025-03-17,83.93000030517578,84.77999877929688,83.87000274658203,84.6500015258789,12966800
2025-03-18,84.58000183105469,84.7699966430664,84.1500015258789,84.63999938964844,10513400
2025-03-19,84.33999633789062,85.19000244140625,84.27999877929688,84.88999938964844,16362400
2025-03-20,83.66999816894531,84.25,83.6500015258789,84.18000030517578,11820500
2025-03-21,83.55000305175781,83.81999969482422,83.37000274658203,83.66000366210938,18771200
2025-03-24,83.58999633789062,83.83000183105469,83.3499984741211,83.6500015258789,12201700
2025-03-25,84.22000122070312,84.31999969482422,83.91000366210938,84.11000061035156,10478200
2025-03-26,83.55000305175781,83.77999877929688,82.87999725341797,83.0199966430664,17010400
2025-03-27,82.88999938964844,83.38999938964844,82.8499984741211,83.19999694824219,10331900
2025-03-28,82.79000091552734,82.88999938964844,82.29000091552734,82.45999908447266,14242300
2025-03-31,81.2699966430664,81.87999725341797,80.91999816894531,81.7300033569336,25560500
2025-04-01,81.77999877929688,82.11000061035156,81.3499984741211,81.8499984741211,15154000
2025-04-02,81.25,82.12999725341797,81.19000244140625,82.04000091552734,14451600
2025-04-03,81.23999786376953,81.44000244140625,80.22000122070312,80.31999969482422,18718400
2025-04-04,77.25,77.5199966430664,74.97000122070312,75.0199966430664,40904300
2025-04-07,72.69000244140625,76.25,72.1500015258789,73.20999908447266,63057500
2025-04-08,75.83000183105469,75.91999816894531,72.22000122070312,72.95999908447266,36425000
2025-04-09,73.16000366210938,78.86000061035156,72.76000213623047,78.58999633789062,60645100
2025-04-10,77.19999694824219,77.48999786376953,75.29000091552734,77.04000091552734,36697600
2025-04-11,77.33999633789062,79.1500015258789,77.22000122070312,78.97000122070312,28909900
2025-04-14,79.44999694824219,80.23999786376953,79.16999816894531,79.81999969482422,15749900
2025-04-15,80.44999694824219,80.91000366210938,80.36000061035156,80.54000091552734,13679800
2025-04-16,80.55000305175781,81.05999755859375,79.94000244140625,80.2300033569336,16542600
2025-04-17,80.95999908447266,81.58999633789062,80.80999755859375,81.0999984741211,14072500
2025-04-21,81.47000122070312,81.55999755859375,80.08999633789062,80.66000366210938,15883900
2025-04-22,81.7699966430664,82.69999694824219,81.75,82.33000183105469,14923200
2025-04-23,83.12000274658203,83.62999725341797,82.43000030517578,82.66000366210938,15223500
2025-04-24,83.02999877929688,83.79000091552734,82.88999938964844,83.76000213623047,11194200
2025-04-25,83.5999984741211,84.1500015258789,83.4800033569336,84.12000274658203,10485300
2025-04-28,84.2300033569336,84.7699966430664,84.1500015258789,84.68000030517578,10085400
2025-04-29,84.58999633789062,85.02999877929688,84.55999755859375,84.8499984741211,8303800
2025-04-30,84.27999877929688,85.01000213623047,83.86000061035156,84.75,24147900
2025-05-01,84.9800033569336,84.98999786376953,84.37000274658203,84.4800033569336,10070900
2025-05-02,85.95999908447266,86.30000305175781,85.80999755859375,86.0999984741211,14798400
2025-05-05,86.37000274658203,86.4800033569336,86.2300033569336,86.25,8119800
2025-05-06,86.20999908447266,86.44000244140625,86.05000305175781,86.13999938964844,8661700
2025-05-07,85.93000030517578,86.19000244140625,85.58999633789062,85.8499984741211,8536600
2025-05-08,86.08999633789062,86.08999633789062,85.5,85.55000305175781,12228300
2025-05-09,86.20999908447266,86.20999908447266,85.73999786376953,85.97000122070312,9149000
2025-05-12,86.08999633789062,86.41999816894531,85.6500015258789,86.41000366210938,12602500
2025-05-13,86.30000305175781,86.7300033569336,86.19999694824219,86.5199966430664,13242900
2025-05-14,86.80999755859375,86.83000183105469,86.04000091552734,86.0999984741211,10173300
2025-05-15,86.72000122070312,87.0999984741211,86.5,87.04000091552734,11283200
2025-05-16,86.94000244140625,87.27999877929688,86.7699966430664,87.23999786376953,8372100
2025-05-19,87.23999786376953,88.08000183105469,87.22000122070312,88.06999969482422,9062900
2025-05-20,88.26000213623047,88.52999877929688,88.20999908447266,88.48999786376953,23335500
2025-05-21,88.5999984741211,88.88999938964844,87.93000030517578,87.97000122070312,15278800
2025-05-22,87.62999725341797,88.1500015258789,87.48999786376953,87.91999816894531,12787300
2025-05-23,87.19999694824219,88.19999694824219,87.1500015258789,88.04000091552734,16959600
2025-05-27,89.30000305175781,89.45999908447266,89.12000274658203,89.31999969482422,12435700
2025-05-28,88.44999694824219,88.55000305175781,88.12000274658203,88.29000091552734,16812400
2025-05-29,88.73999786376953,88.75,88.25,88.68000030517578,11454200
2025-05-30,88.75,88.9000015258789,88.16999816894531,88.80999755859375,18590200
2025-06-02,88.97000122070312,89.79000091552734,88.66999816894531,89.76000213623047,25710500
2025-06-03,88.86000061035156,89.16999816894531,88.62999725341797,89.08000183105469,11787400
2025-06-04,89.29000091552734,89.75,89.2300033569336,89.4800033569336,11593300
2025-06-05,89.76000213623047,89.86000061035156,89.2300033569336,89.41999816894531,14543100
2025-06-06,89.62000274658203,89.8499984741211,89.5,89.73999786376953,10301000
2025-06-09,89.62000274658203,90.0,89.55999755859375,89.7300033569336,9641600
2025-06-10,90.05000305175781,90.08999633789062,89.6500015258789,89.8499984741211,10253600
