trial_id,state,value,param_z_entry,param_z_exit,param_lookback,param_atr_window,param_entry_decay,param_exit_decay,param_edge_min,param_atr_max,param_corr_min,param_beta_lo,param_beta_hi,param_coint_pmax,param_half_life_max,param_notional,param_slippage_bps,param_slippage_mode,param_slippage_atr_frac,param_transaction_cost_per_trade,param_bar_lag,param_max_bars_held,param_z_stop,param_run_dd_stop_pct,metric_sharpe,metric_total_pnl,metric_max_drawdown,metric_cagr,metric_win_rate,metric_avg_trade_pnl,metric_n_trades,metric_strategy,metric_symbols,metric_window,metric_config,metric_metrics,metric_trades,metric_run_id,metric_scenario_name,metric_regime_summary
10,COMPLETE,-1000000.0,2.2,0.9,100,25,0.5,1.0,1.9500000000000002,2.6,-0.92,0.8000000000000003,0.40000000000000036,0.19,100,74447,6.5,atr_frac,0.14,0.8,0,61,2.9000000000000004,0.07,,,,,,,0,Strategy.PAIRS_ZSCORE,"('XLP', 'XLY')","(datetime.datetime(2018, 1, 1, 0, 0), datetime.datetime(2025, 12, 5, 0, 0))","{'lookback': 100, 'atr_window': 25, 'z_entry': 2.2, 'z_exit': 0.9, 'edge_min': 1.9500000000000002, 'atr_max': 2.6, 'corr_min': -0.92, 'beta_range': (0.40000000000000036, 0.8000000000000003), 'edge_exit_min': None, 'atr_exit_max': None, 'coint_pmax': 0.19, 'hl_window': None, 'half_life_max': 100.0, 'exec': {'bar_lag': 0, 'slippage_mode': 'atr_frac', 'slippage_bps': 6.5, 'slippage_atr_frac': 0.14, 'transaction_cost_per_trade': 0.8, 'notional': 74447.0, 'target_annual_vol': 0.0, 'notional_max': 0.0}, 'risk': {'max_bars_held': 61, 'z_stop': 2.9000000000000004, 'run_dd_stop_pct': 0.07, 'max_open_trades': None, 'kill_switch_pnl': None}, 'entry_conditions': ['Z-Score'], 'exit_conditions': ['Z-Score']}","{'Sharpe': 0.0, 'Profit': 0.0, 'Drawdown': 0.0, 'WinRate': 0.0, 'ProfitFactor': nan, 'Calmar': 0.0, 'Trades': 0, 'AvgPnL': 0.0, 'MedianPnL': 0.0, 'Sortino': 0.0, 'AvgBarsHeld': 0.0, 'ExposurePct': 0.0, 'Skew': 0.0, 'Kurtosis': 0.0, 'MaxConsecLosses': 0.0}","Empty DataFrame
Columns: [entry_time, exit_time, side, entry_idx, exit_idx, entry_z, exit_z, entry_beta, entry_corr, entry_spread, atr_at_entry, edge_at_entry, pnl, bars_held]
Index: []",,,
11,COMPLETE,-1000000.0,2.1,0.5,205,58,0.6,0.2,1.4500000000000002,3.3000000000000003,-0.6699999999999999,-0.7999999999999998,0.20000000000000018,0.08,82,15347,7.300000000000001,bps,0.18,8.1,5,8,3.8000000000000003,0.3,,,,,,,0,Strategy.PAIRS_ZSCORE,"('XLP', 'XLY')","(datetime.datetime(2018, 1, 1, 0, 0), datetime.datetime(2025, 12, 5, 0, 0))","{'lookback': 205, 'atr_window': 58, 'z_entry': 2.1, 'z_exit': 0.5, 'edge_min': 1.4500000000000002, 'atr_max': 3.3000000000000003, 'corr_min': -0.6699999999999999, 'beta_range': (-0.7999999999999998, 0.20000000000000018), 'edge_exit_min': None, 'atr_exit_max': None, 'coint_pmax': 0.08, 'hl_window': None, 'half_life_max': 82.0, 'exec': {'bar_lag': 5, 'slippage_mode': 'bps', 'slippage_bps': 7.300000000000001, 'slippage_atr_frac': 0.0, 'transaction_cost_per_trade': 8.1, 'notional': 15347.0, 'target_annual_vol': 0.0, 'notional_max': 0.0}, 'risk': {'max_bars_held': 8, 'z_stop': 3.8000000000000003, 'run_dd_stop_pct': 0.3, 'max_open_trades': None, 'kill_switch_pnl': None}, 'entry_conditions': ['Z-Score'], 'exit_conditions': ['Z-Score']}","{'Sharpe': 0.0, 'Profit': 0.0, 'Drawdown': 0.0, 'WinRate': 0.0, 'ProfitFactor': nan, 'Calmar': 0.0, 'Trades': 1, 'AvgPnL': 0.0, 'MedianPnL': 0.0, 'Sortino': 0.0, 'AvgBarsHeld': 1.0, 'ExposurePct': 0.0005015045135406219, 'Skew': 0.0, 'Kurtosis': 0.0, 'MaxConsecLosses': 0.0}","  entry_time  exit_time        side  entry_idx  ...  fees_slippage  exit_reason  risk_flags  regime_label
0 2020-03-13 2020-03-16  Short-Long        552  ...            0.0         None          []          None

[1 rows x 19 columns]",,,
12,COMPLETE,-1000000.0,1.9000000000000001,0.7000000000000001,80,60,0.7000000000000001,0.30000000000000004,1.3,0.5,-0.29000000000000004,0.8000000000000003,1.0,0.07,75,18015,9.5,bps,0.2,9.8,1,41,3.7,0.3,,,,,,,0,Strategy.PAIRS_ZSCORE,"('XLP', 'XLY')","(datetime.datetime(2018, 1, 1, 0, 0), datetime.datetime(2025, 12, 5, 0, 0))","{'lookback': 80, 'atr_window': 60, 'z_entry': 1.9000000000000001, 'z_exit': 0.7000000000000001, 'edge_min': 1.3, 'atr_max': 0.5, 'corr_min': -0.29000000000000004, 'beta_range': (0.8000000000000003, 1.0), 'edge_exit_min': None, 'atr_exit_max': None, 'coint_pmax': 0.07, 'hl_window': None, 'half_life_max': 75.0, 'exec': {'bar_lag': 1, 'slippage_mode': 'bps', 'slippage_bps': 9.5, 'slippage_atr_frac': 0.0, 'transaction_cost_per_trade': 9.8, 'notional': 18015.0, 'target_annual_vol': 0.0, 'notional_max': 0.0}, 'risk': {'max_bars_held': 41, 'z_stop': 3.7, 'run_dd_stop_pct': 0.3, 'max_open_trades': None, 'kill_switch_pnl': None}, 'entry_conditions': ['Z-Score'], 'exit_conditions': ['Z-Score']}","{'Sharpe': 0.0, 'Profit': 0.0, 'Drawdown': 0.0, 'WinRate': 0.0, 'ProfitFactor': nan, 'Calmar': 0.0, 'Trades': 0, 'AvgPnL': 0.0, 'MedianPnL': 0.0, 'Sortino': 0.0, 'AvgBarsHeld': 0.0, 'ExposurePct': 0.0, 'Skew': 0.0, 'Kurtosis': 0.0, 'MaxConsecLosses': 0.0}","Empty DataFrame
Columns: [entry_time, exit_time, side, entry_idx, exit_idx, entry_z, exit_z, entry_beta, entry_corr, entry_spread, atr_at_entry, edge_at_entry, pnl, bars_held]
Index: []",,,
13,COMPLETE,-1000000.0,1.5,1.1,210,5,0.5,0.6,1.7000000000000002,3.9000000000000004,-0.42999999999999994,-1.0,-0.2999999999999998,0.1,88,18500,7.4,bps,0.065,0.1,1,15,1.8,0.33,,,,,,,0,Strategy.PAIRS_ZSCORE,"('XLP', 'XLY')","(datetime.datetime(2018, 1, 1, 0, 0), datetime.datetime(2025, 12, 5, 0, 0))","{'lookback': 210, 'atr_window': 5, 'z_entry': 1.5, 'z_exit': 1.1, 'edge_min': 1.7000000000000002, 'atr_max': 3.9000000000000004, 'corr_min': -0.42999999999999994, 'beta_range': (-1.0, -0.2999999999999998), 'edge_exit_min': None, 'atr_exit_max': None, 'coint_pmax': 0.1, 'hl_window': None, 'half_life_max': 88.0, 'exec': {'bar_lag': 1, 'slippage_mode': 'bps', 'slippage_bps': 7.4, 'slippage_atr_frac': 0.0, 'transaction_cost_per_trade': 0.1, 'notional': 18500.0, 'target_annual_vol': 0.0, 'notional_max': 0.0}, 'risk': {'max_bars_held': 15, 'z_stop': 1.8, 'run_dd_stop_pct': 0.33, 'max_open_trades': None, 'kill_switch_pnl': None}, 'entry_conditions': ['Z-Score'], 'exit_conditions': ['Z-Score']}","{'Sharpe': 0.0, 'Profit': 0.0, 'Drawdown': 0.0, 'WinRate': 0.0, 'ProfitFactor': nan, 'Calmar': 0.0, 'Trades': 0, 'AvgPnL': 0.0, 'MedianPnL': 0.0, 'Sortino': 0.0, 'AvgBarsHeld': 0.0, 'ExposurePct': 0.0, 'Skew': 0.0, 'Kurtosis': 0.0, 'MaxConsecLosses': 0.0}","Empty DataFrame
Columns: [entry_time, exit_time, side, entry_idx, exit_idx, entry_z, exit_z, entry_beta, entry_corr, entry_spread, atr_at_entry, edge_at_entry, pnl, bars_held]
Index: []",,,
14,COMPLETE,-1000000.0,2.4000000000000004,0.5,130,48,0.8,0.30000000000000004,1.1,4.5,0.28,0.10000000000000009,-1.9,0.05,67,87059,3.5,atr_frac,0.125,4.3,1,63,5.0,0.49,,,,,,,0,Strategy.PAIRS_ZSCORE,"('XLP', 'XLY')","(datetime.datetime(2018, 1, 1, 0, 0), datetime.datetime(2025, 12, 5, 0, 0))","{'lookback': 130, 'atr_window': 48, 'z_entry': 2.4000000000000004, 'z_exit': 0.5, 'edge_min': 1.1, 'atr_max': 4.5, 'corr_min': 0.28, 'beta_range': (-1.9, 0.10000000000000009), 'edge_exit_min': None, 'atr_exit_max': None, 'coint_pmax': 0.05, 'hl_window': None, 'half_life_max': 67.0, 'exec': {'bar_lag': 1, 'slippage_mode': 'atr_frac', 'slippage_bps': 3.5, 'slippage_atr_frac': 0.125, 'transaction_cost_per_trade': 4.3, 'notional': 87059.0, 'target_annual_vol': 0.0, 'notional_max': 0.0}, 'risk': {'max_bars_held': 63, 'z_stop': 5.0, 'run_dd_stop_pct': 0.49, 'max_open_trades': None, 'kill_switch_pnl': None}, 'entry_conditions': ['Z-Score'], 'exit_conditions': ['Z-Score']}","{'Sharpe': 0.0, 'Profit': 0.0, 'Drawdown': 0.0, 'WinRate': 0.0, 'ProfitFactor': nan, 'Calmar': 0.0, 'Trades': 0, 'AvgPnL': 0.0, 'MedianPnL': 0.0, 'Sortino': 0.0, 'AvgBarsHeld': 0.0, 'ExposurePct': 0.0, 'Skew': 0.0, 'Kurtosis': 0.0, 'MaxConsecLosses': 0.0}","Empty DataFrame
Columns: [entry_time, exit_time, side, entry_idx, exit_idx, entry_z, exit_z, entry_beta, entry_corr, entry_spread, atr_at_entry, edge_at_entry, pnl, bars_held]
Index: []",,,
15,COMPLETE,-1000000.0,1.6,0.1,65,27,0.4,0.8,0.1,1.6,-0.31999999999999995,2.0,1.0,0.1,36,11119,6.2,bps,0.105,1.7000000000000002,5,38,3.8000000000000003,0.24,,,,,,,0,Strategy.PAIRS_ZSCORE,"('XLP', 'XLY')","(datetime.datetime(2018, 1, 1, 0, 0), datetime.datetime(2025, 12, 5, 0, 0))","{'lookback': 65, 'atr_window': 27, 'z_entry': 1.6, 'z_exit': 0.1, 'edge_min': 0.1, 'atr_max': 1.6, 'corr_min': -0.31999999999999995, 'beta_range': (1.0, 2.0), 'edge_exit_min': None, 'atr_exit_max': None, 'coint_pmax': 0.1, 'hl_window': None, 'half_life_max': 36.0, 'exec': {'bar_lag': 5, 'slippage_mode': 'bps', 'slippage_bps': 6.2, 'slippage_atr_frac': 0.0, 'transaction_cost_per_trade': 1.7000000000000002, 'notional': 11119.0, 'target_annual_vol': 0.0, 'notional_max': 0.0}, 'risk': {'max_bars_held': 38, 'z_stop': 3.8000000000000003, 'run_dd_stop_pct': 0.24, 'max_open_trades': None, 'kill_switch_pnl': None}, 'entry_conditions': ['Z-Score'], 'exit_conditions': ['Z-Score']}","{'Sharpe': 0.0, 'Profit': 0.0, 'Drawdown': 0.0, 'WinRate': 0.0, 'ProfitFactor': nan, 'Calmar': 0.0, 'Trades': 0, 'AvgPnL': 0.0, 'MedianPnL': 0.0, 'Sortino': 0.0, 'AvgBarsHeld': 0.0, 'ExposurePct': 0.0, 'Skew': 0.0, 'Kurtosis': 0.0, 'MaxConsecLosses': 0.0}","Empty DataFrame
Columns: [entry_time, exit_time, side, entry_idx, exit_idx, entry_z, exit_z, entry_beta, entry_corr, entry_spread, atr_at_entry, edge_at_entry, pnl, bars_held]
Index: []",,,
16,COMPLETE,-1000000.0,1.1,1.1,180,52,0.6,0.6,0.5,5.1000000000000005,0.41999999999999993,-0.19999999999999996,0.0,0.0,99,24617,7.9,bps,0.055,7.2,2,15,1.8,0.17,,,,,,,0,Strategy.PAIRS_ZSCORE,"('XLP', 'XLY')","(datetime.datetime(2018, 1, 1, 0, 0), datetime.datetime(2025, 12, 5, 0, 0))","{'lookback': 180, 'atr_window': 52, 'z_entry': 1.1, 'z_exit': 1.1, 'edge_min': 0.5, 'atr_max': 5.1000000000000005, 'corr_min': 0.41999999999999993, 'beta_range': (-0.19999999999999996, 0.0), 'edge_exit_min': None, 'atr_exit_max': None, 'coint_pmax': None, 'hl_window': None, 'half_life_max': 99.0, 'exec': {'bar_lag': 2, 'slippage_mode': 'bps', 'slippage_bps': 7.9, 'slippage_atr_frac': 0.0, 'transaction_cost_per_trade': 7.2, 'notional': 24617.0, 'target_annual_vol': 0.0, 'notional_max': 0.0}, 'risk': {'max_bars_held': 15, 'z_stop': 1.8, 'run_dd_stop_pct': 0.17, 'max_open_trades': None, 'kill_switch_pnl': None}, 'entry_conditions': ['Z-Score'], 'exit_conditions': ['Z-Score']}","{'Sharpe': 0.0, 'Profit': 0.0, 'Drawdown': 0.0, 'WinRate': 0.0, 'ProfitFactor': nan, 'Calmar': 0.0, 'Trades': 0, 'AvgPnL': 0.0, 'MedianPnL': 0.0, 'Sortino': 0.0, 'AvgBarsHeld': 0.0, 'ExposurePct': 0.0, 'Skew': 0.0, 'Kurtosis': 0.0, 'MaxConsecLosses': 0.0}","Empty DataFrame
Columns: [entry_time, exit_time, side, entry_idx, exit_idx, entry_z, exit_z, entry_beta, entry_corr, entry_spread, atr_at_entry, edge_at_entry, pnl, bars_held]
Index: []",,,
17,COMPLETE,-1000000.0,1.8,0.5,110,28,0.4,0.4,1.1,7.0,-0.05999999999999994,-1.2,-0.8999999999999999,0.05,74,67158,9.9,atr_frac,0.125,3.5,4,19,3.3000000000000003,0.1,,,,,,,0,Strategy.PAIRS_ZSCORE,"('XLP', 'XLY')","(datetime.datetime(2018, 1, 1, 0, 0), datetime.datetime(2025, 12, 5, 0, 0))","{'lookback': 110, 'atr_window': 28, 'z_entry': 1.8, 'z_exit': 0.5, 'edge_min': 1.1, 'atr_max': 7.0, 'corr_min': -0.05999999999999994, 'beta_range': (-1.2, -0.8999999999999999), 'edge_exit_min': None, 'atr_exit_max': None, 'coint_pmax': 0.05, 'hl_window': None, 'half_life_max': 74.0, 'exec': {'bar_lag': 4, 'slippage_mode': 'atr_frac', 'slippage_bps': 9.9, 'slippage_atr_frac': 0.125, 'transaction_cost_per_trade': 3.5, 'notional': 67158.0, 'target_annual_vol': 0.0, 'notional_max': 0.0}, 'risk': {'max_bars_held': 19, 'z_stop': 3.3000000000000003, 'run_dd_stop_pct': 0.1, 'max_open_trades': None, 'kill_switch_pnl': None}, 'entry_conditions': ['Z-Score'], 'exit_conditions': ['Z-Score']}","{'Sharpe': 0.0, 'Profit': 0.0, 'Drawdown': 0.0, 'WinRate': 0.0, 'ProfitFactor': nan, 'Calmar': 0.0, 'Trades': 0, 'AvgPnL': 0.0, 'MedianPnL': 0.0, 'Sortino': 0.0, 'AvgBarsHeld': 0.0, 'ExposurePct': 0.0, 'Skew': 0.0, 'Kurtosis': 0.0, 'MaxConsecLosses': 0.0}","Empty DataFrame
Columns: [entry_time, exit_time, side, entry_idx, exit_idx, entry_z, exit_z, entry_beta, entry_corr, entry_spread, atr_at_entry, edge_at_entry, pnl, bars_held]
Index: []",,,
18,COMPLETE,-1000000.0,2.5,0.30000000000000004,225,22,0.7000000000000001,0.9,0.8,7.800000000000001,-0.6,1.4000000000000004,0.8000000000000003,0.16,88,9631,3.8000000000000003,atr_frac,0.2,1.6,2,33,4.4,0.38,,,,,,,0,Strategy.PAIRS_ZSCORE,"('XLP', 'XLY')","(datetime.datetime(2018, 1, 1, 0, 0), datetime.datetime(2025, 12, 5, 0, 0))","{'lookback': 225, 'atr_window': 22, 'z_entry': 2.5, 'z_exit': 0.30000000000000004, 'edge_min': 0.8, 'atr_max': 7.800000000000001, 'corr_min': -0.6, 'beta_range': (0.8000000000000003, 1.4000000000000004), 'edge_exit_min': None, 'atr_exit_max': None, 'coint_pmax': 0.16, 'hl_window': None, 'half_life_max': 88.0, 'exec': {'bar_lag': 2, 'slippage_mode': 'atr_frac', 'slippage_bps': 3.8000000000000003, 'slippage_atr_frac': 0.2, 'transaction_cost_per_trade': 1.6, 'notional': 9631.0, 'target_annual_vol': 0.0, 'notional_max': 0.0}, 'risk': {'max_bars_held': 33, 'z_stop': 4.4, 'run_dd_stop_pct': 0.38, 'max_open_trades': None, 'kill_switch_pnl': None}, 'entry_conditions': ['Z-Score'], 'exit_conditions': ['Z-Score']}","{'Sharpe': 0.0, 'Profit': 0.0, 'Drawdown': 0.0, 'WinRate': 0.0, 'ProfitFactor': nan, 'Calmar': 0.0, 'Trades': 0, 'AvgPnL': 0.0, 'MedianPnL': 0.0, 'Sortino': 0.0, 'AvgBarsHeld': 0.0, 'ExposurePct': 0.0, 'Skew': 0.0, 'Kurtosis': 0.0, 'MaxConsecLosses': 0.0}","Empty DataFrame
Columns: [entry_time, exit_time, side, entry_idx, exit_idx, entry_z, exit_z, entry_beta, entry_corr, entry_spread, atr_at_entry, edge_at_entry, pnl, bars_held]
Index: []",,,
19,COMPLETE,-1000000.0,0.9,0.9,160,32,0.30000000000000004,0.1,1.7000000000000002,6.300000000000001,-0.8200000000000001,-2.0,-0.09999999999999987,0.08,43,115081,6.800000000000001,bps,0.0,5.4,1,56,2.3000000000000003,0.27,,,,,,,0,Strategy.PAIRS_ZSCORE,"('XLP', 'XLY')","(datetime.datetime(2018, 1, 1, 0, 0), datetime.datetime(2025, 12, 5, 0, 0))","{'lookback': 160, 'atr_window': 32, 'z_entry': 0.9, 'z_exit': 0.9, 'edge_min': 1.7000000000000002, 'atr_max': 6.300000000000001, 'corr_min': -0.8200000000000001, 'beta_range': (-2.0, -0.09999999999999987), 'edge_exit_min': None, 'atr_exit_max': None, 'coint_pmax': 0.08, 'hl_window': None, 'half_life_max': 43.0, 'exec': {'bar_lag': 1, 'slippage_mode': 'bps', 'slippage_bps': 6.800000000000001, 'slippage_atr_frac': 0.0, 'transaction_cost_per_trade': 5.4, 'notional': 115081.0, 'target_annual_vol': 0.0, 'notional_max': 0.0}, 'risk': {'max_bars_held': 56, 'z_stop': 2.3000000000000003, 'run_dd_stop_pct': 0.27, 'max_open_trades': None, 'kill_switch_pnl': None}, 'entry_conditions': ['Z-Score'], 'exit_conditions': ['Z-Score']}","{'Sharpe': 0.0, 'Profit': 0.0, 'Drawdown': 0.0, 'WinRate': 0.0, 'ProfitFactor': nan, 'Calmar': 0.0, 'Trades': 0, 'AvgPnL': 0.0, 'MedianPnL': 0.0, 'Sortino': 0.0, 'AvgBarsHeld': 0.0, 'ExposurePct': 0.0, 'Skew': 0.0, 'Kurtosis': 0.0, 'MaxConsecLosses': 0.0}","Empty DataFrame
Columns: [entry_time, exit_time, side, entry_idx, exit_idx, entry_z, exit_z, entry_beta, entry_corr, entry_spread, atr_at_entry, edge_at_entry, pnl, bars_held]
Index: []",,,
20,COMPLETE,-1000000.0,1.3,1.2000000000000002,80,49,0.8,0.7000000000000001,0.25,8.6,-0.14,-0.5,1.3000000000000003,0.1,68,27715,8.6,atr_frac,0.08,9.4,4,74,4.2,0.41000000000000003,,,,,,,0,Strategy.PAIRS_ZSCORE,"('XLP', 'XLY')","(datetime.datetime(2018, 1, 1, 0, 0), datetime.datetime(2025, 12, 5, 0, 0))","{'lookback': 80, 'atr_window': 49, 'z_entry': 1.3, 'z_exit': 1.2000000000000002, 'edge_min': 0.25, 'atr_max': 8.6, 'corr_min': -0.14, 'beta_range': (-0.5, 1.3000000000000003), 'edge_exit_min': None, 'atr_exit_max': None, 'coint_pmax': 0.1, 'hl_window': None, 'half_life_max': 68.0, 'exec': {'bar_lag': 4, 'slippage_mode': 'atr_frac', 'slippage_bps': 8.6, 'slippage_atr_frac': 0.08, 'transaction_cost_per_trade': 9.4, 'notional': 27715.0, 'target_annual_vol': 0.0, 'notional_max': 0.0}, 'risk': {'max_bars_held': 74, 'z_stop': 4.2, 'run_dd_stop_pct': 0.41000000000000003, 'max_open_trades': None, 'kill_switch_pnl': None}, 'entry_conditions': ['Z-Score'], 'exit_conditions': ['Z-Score']}","{'Sharpe': -0.3663794530351863, 'Profit': -192.87011938927753, 'Drawdown': 1315.2108360177403, 'WinRate': 0.1, 'ProfitFactor': 0.9160581149353535, 'Calmar': -3.6954736651395987, 'Trades': 10, 'AvgPnL': -19.287011938927755, 'MedianPnL': 0.0, 'Sortino': -0.5939249638966427, 'AvgBarsHeld': 6.3, 'ExposurePct': 0.03159478435305918, 'Skew': 1.1495815690118814, 'Kurtosis': 4.879229551743276, 'MaxConsecLosses': 1.0}","  entry_time  exit_time        side  entry_idx  ...  fees_slippage  exit_reason  risk_flags  regime_label
0 2018-10-08 2018-10-12  Short-Long        193  ...            0.0         None          []          None
1 2018-10-15 2018-10-16  Short-Long        198  ...            0.0         None          []          None
2 2018-10-17 2018-11-28  Short-Long        200  ...            9.4         None          []          None
3 2019-05-13 2019-05-15  Short-Long        341  ...            0.0         None          []          None
4 2019-11-21 2019-11-22  Short-Long        476  ...            0.0         None          []          None
5 2019-12-02 2019-12-12  Short-Long        482  ...            9.4         None          []          None
6 2020-03-04 2020-03-16  Short-Long        545  ...            9.4         None          []          None
7 2020-03-17 2020-03-18  Short-Long        554  ...            0.0         None          []          None
8 2020-03-19 2020-03-23  Short-Long        556  ...            0.0         None          []          None
9 2020-03-30 2020-04-08  Short-Long        563  ...            9.4         None          []          None

[10 rows x 19 columns]",,,
21,COMPLETE,-1000000.0,2.9000000000000004,1.3000000000000003,190,34,0.4,0.7000000000000001,0.9500000000000001,6.4,1.0,-1.2999999999999998,-1.2,0.02,90,48169,8.200000000000001,atr_frac,0.05,6.9,2,46,3.0,0.36,,,,,,,0,Strategy.PAIRS_ZSCORE,"('XLP', 'XLY')","(datetime.datetime(2018, 1, 1, 0, 0), datetime.datetime(2025, 12, 5, 0, 0))","{'lookback': 190, 'atr_window': 34, 'z_entry': 2.9000000000000004, 'z_exit': 1.3000000000000003, 'edge_min': 0.9500000000000001, 'atr_max': 6.4, 'corr_min': 1.0, 'beta_range': (-1.2999999999999998, -1.2), 'edge_exit_min': None, 'atr_exit_max': None, 'coint_pmax': 0.02, 'hl_window': None, 'half_life_max': 90.0, 'exec': {'bar_lag': 2, 'slippage_mode': 'atr_frac', 'slippage_bps': 8.200000000000001, 'slippage_atr_frac': 0.05, 'transaction_cost_per_trade': 6.9, 'notional': 48169.0, 'target_annual_vol': 0.0, 'notional_max': 0.0}, 'risk': {'max_bars_held': 46, 'z_stop': 3.0, 'run_dd_stop_pct': 0.36, 'max_open_trades': None, 'kill_switch_pnl': None}, 'entry_conditions': ['Z-Score'], 'exit_conditions': ['Z-Score']}","{'Sharpe': 0.0, 'Profit': 0.0, 'Drawdown': 0.0, 'WinRate': 0.0, 'ProfitFactor': nan, 'Calmar': 0.0, 'Trades': 0, 'AvgPnL': 0.0, 'MedianPnL': 0.0, 'Sortino': 0.0, 'AvgBarsHeld': 0.0, 'ExposurePct': 0.0, 'Skew': 0.0, 'Kurtosis': 0.0, 'MaxConsecLosses': 0.0}","Empty DataFrame
Columns: [entry_time, exit_time, side, entry_idx, exit_idx, entry_z, exit_z, entry_beta, entry_corr, entry_spread, atr_at_entry, edge_at_entry, pnl, bars_held]
Index: []",,,
22,COMPLETE,-1000000.0,2.1,1.5,150,35,0.5,0.9,0.8500000000000001,5.6000000000000005,0.8500000000000001,-1.4,-1.5,0.05,93,37767,5.800000000000001,atr_frac,0.075,6.300000000000001,2,11,3.4000000000000004,0.4,,,,,,,0,Strategy.PAIRS_ZSCORE,"('XLP', 'XLY')","(datetime.datetime(2018, 1, 1, 0, 0), datetime.datetime(2025, 12, 5, 0, 0))","{'lookback': 150, 'atr_window': 35, 'z_entry': 2.1, 'z_exit': 1.5, 'edge_min': 0.8500000000000001, 'atr_max': 5.6000000000000005, 'corr_min': 0.8500000000000001, 'beta_range': (-1.5, -1.4), 'edge_exit_min': None, 'atr_exit_max': None, 'coint_pmax': 0.05, 'hl_window': None, 'half_life_max': 93.0, 'exec': {'bar_lag': 2, 'slippage_mode': 'atr_frac', 'slippage_bps': 5.800000000000001, 'slippage_atr_frac': 0.075, 'transaction_cost_per_trade': 6.300000000000001, 'notional': 37767.0, 'target_annual_vol': 0.0, 'notional_max': 0.0}, 'risk': {'max_bars_held': 11, 'z_stop': 3.4000000000000004, 'run_dd_stop_pct': 0.4, 'max_open_trades': None, 'kill_switch_pnl': None}, 'entry_conditions': ['Z-Score'], 'exit_conditions': ['Z-Score']}","{'Sharpe': 0.0, 'Profit': 0.0, 'Drawdown': 0.0, 'WinRate': 0.0, 'ProfitFactor': nan, 'Calmar': 0.0, 'Trades': 0, 'AvgPnL': 0.0, 'MedianPnL': 0.0, 'Sortino': 0.0, 'AvgBarsHeld': 0.0, 'ExposurePct': 0.0, 'Skew': 0.0, 'Kurtosis': 0.0, 'MaxConsecLosses': 0.0}","Empty DataFrame
Columns: [entry_time, exit_time, side, entry_idx, exit_idx, entry_z, exit_z, entry_beta, entry_corr, entry_spread, atr_at_entry, edge_at_entry, pnl, bars_held]
Index: []",,,
23,COMPLETE,-1000000.0,3.0,1.0,165,55,0.30000000000000004,0.4,1.25,6.9,0.98,-1.5,-0.7999999999999998,0.03,82,23703,7.6000000000000005,atr_frac,0.04,7.800000000000001,0,50,2.4000000000000004,0.49,,,,,,,0,Strategy.PAIRS_ZSCORE,"('XLP', 'XLY')","(datetime.datetime(2018, 1, 1, 0, 0), datetime.datetime(2025, 12, 5, 0, 0))","{'lookback': 165, 'atr_window': 55, 'z_entry': 3.0, 'z_exit': 1.0, 'edge_min': 1.25, 'atr_max': 6.9, 'corr_min': 0.98, 'beta_range': (-1.5, -0.7999999999999998), 'edge_exit_min': None, 'atr_exit_max': None, 'coint_pmax': 0.03, 'hl_window': None, 'half_life_max': 82.0, 'exec': {'bar_lag': 0, 'slippage_mode': 'atr_frac', 'slippage_bps': 7.6000000000000005, 'slippage_atr_frac': 0.04, 'transaction_cost_per_trade': 7.800000000000001, 'notional': 23703.0, 'target_annual_vol': 0.0, 'notional_max': 0.0}, 'risk': {'max_bars_held': 50, 'z_stop': 2.4000000000000004, 'run_dd_stop_pct': 0.49, 'max_open_trades': None, 'kill_switch_pnl': None}, 'entry_conditions': ['Z-Score'], 'exit_conditions': ['Z-Score']}","{'Sharpe': 0.0, 'Profit': 0.0, 'Drawdown': 0.0, 'WinRate': 0.0, 'ProfitFactor': nan, 'Calmar': 0.0, 'Trades': 0, 'AvgPnL': 0.0, 'MedianPnL': 0.0, 'Sortino': 0.0, 'AvgBarsHeld': 0.0, 'ExposurePct': 0.0, 'Skew': 0.0, 'Kurtosis': 0.0, 'MaxConsecLosses': 0.0}","Empty DataFrame
Columns: [entry_time, exit_time, side, entry_idx, exit_idx, entry_z, exit_z, entry_beta, entry_corr, entry_spread, atr_at_entry, edge_at_entry, pnl, bars_held]
Index: []",,,
